goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
1,0,0,9,40.91,0,0.0,4,40.0,4,0,76.47,9,39.13,190,1,3,5,4,0,0,0,0,0,0,0,0,0,25,1,52,8,7,30.43,3,60.0,1,0,0,0,3,2,1,33.33,0,0,0.29,0,0,0,Gaëtan Perrin,Lille,827506,1643,France Ligue 1
1,0,0,14,70.0,4,33.33,2,66.67,11,0,88.05,18,56.25,412,1,5,1,5,0,0,0,3,1,0,0,0,0,13,0,140,1,0,0.0,9,45.0,2,19,1,0,1,1,0,100.0,0,0,0.07,0,0,0,Stephan Zagadou,Le Havre,2073555,1662,France Ligue 1
0,0,0,8,100.0,0,0.0,0,0.0,6,0,98.84,8,88.89,90,2,0,0,1,0,0,0,4,1,0,0,0,0,4,0,85,0,0,0.0,1,50.0,0,5,0,0,0,0,0,0.0,0,0,,0,0,0,Brad-Hamilton Mantsounga,Nice,2168291,1661,France Ligue 1
0,0,0,6,66.67,2,100.0,0,0.0,6,0,80.49,8,72.73,69,0,2,0,2,0,0,0,1,0,0,0,0,0,5,0,33,0,0,0.0,1,100.0,1,2,0,0,0,0,0,0.0,0,0,,0,0,0,Fode Sylla,RC Lens,1426222,1648,France Ligue 1
0,5,0,68,61.26,27,50.94,5,41.67,34,0,90.59,95,57.93,2026,30,27,2,23,0,0,0,21,5,0,0,0,0,95,0,1203,1,1,16.67,46,42.99,15,113,7,0,3,0,0,0.0,0,0,0.11,0,1,0,Clinton Mata,Olympique Lyonnais,152813,1649,France Ligue 1
2,1,0,64,56.64,23,63.89,4,57.14,50,0,79.2,87,58.39,1979,11,20,4,23,0,0,0,24,4,0,0,0,0,139,0,655,4,6,20.69,54,48.21,31,67,22,2,21,7,5,9.52,0,0,1.19,0,1,0,Joris Chotard,Stade Brestois,976396,1715,France Ligue 1
0,0,0,5,83.33,4,100.0,0,0.0,2,1,73.23,9,90.0,1755,3,0,0,20,53,32,21,26,1,24,11,4,11,16,1,465,3,0,0.0,122,43.11,2,20,1,0,0,0,0,0.0,0,0,,1,1,0,Mory Diaw,Le Havre,580226,1662,France Ligue 1
3,1,0,83,56.46,10,34.48,13,50.0,44,3,84.63,93,52.84,1809,27,13,9,24,0,0,0,20,1,0,0,0,0,169,4,523,21,14,18.67,22,62.86,10,15,30,3,23,6,7,13.04,1,3,2.38,0,0,0,Rassoul Ndiaye,Le Havre,992026,1662,France Ligue 1
0,4,1,44,61.97,37,75.51,4,50.0,27,0,90.43,81,67.5,1673,17,20,1,19,0,0,0,27,2,0,0,0,0,106,0,973,9,0,0.0,57,55.88,19,91,2,0,11,3,3,0.0,0,1,1.04,1,2,0,Jérémy Jacquet,Stade Rennais,1445625,1658,France Ligue 1
1,1,0,9,60.0,14,56.0,0,0.0,5,0,81.94,23,57.5,327,4,2,0,5,0,0,0,9,0,0,0,0,0,8,0,118,1,0,0.0,7,33.33,3,23,3,0,5,2,0,20.0,0,0,0.82,0,0,0,Julien Le Cardinal,Stade Brestois,1129751,1715,France Ligue 1
0,1,0,19,76.0,20,54.05,2,66.67,12,0,84.34,39,62.9,1024,5,3,0,13,0,0,0,11,0,0,0,0,0,23,0,350,1,0,0.0,39,58.21,16,66,2,1,4,0,2,0.0,0,0,0.22,0,0,0,Michel Diaz,Stade Brestois,1400993,1715,France Ligue 1
2,3,0,92,49.2,7,29.17,26,61.9,48,1,85.62,99,46.92,1938,18,21,30,23,0,0,0,25,5,0,0,0,0,272,7,881,39,32,35.96,61,70.93,29,7,28,1,20,6,5,10.0,1,1,1.55,0,1,1,Kévin Danois,Auxerre,1151803,1646,France Ligue 1
0,3,0,86,59.72,8,38.1,19,61.29,39,1,83.99,94,56.97,1442,31,13,17,21,0,0,0,19,2,0,0,0,0,192,3,682,24,10,28.57,52,66.67,22,14,17,0,14,1,5,0.0,0,0,0.72,0,0,0,Arthur Avom Ebong,Lorient,1465307,1656,France Ligue 1
0,0,0,3,75.0,11,91.67,1,100.0,1,0,77.05,14,87.5,1890,4,0,0,21,45,27,18,28,2,27,3,7,4,9,0,564,0,0,0.0,140,47.14,1,17,1,0,0,0,0,0.0,0,0,,0,2,0,Yvon Mvogo,Lorient,149656,1656,France Ligue 1
3,4,0,92,45.54,12,46.15,27,36.99,41,4,81.82,104,45.61,1838,25,16,24,23,0,0,0,23,2,0,0,0,0,193,11,684,33,17,21.25,30,53.57,17,23,24,1,23,9,8,13.04,0,8,1.46,0,1,2,Diego Moreira,RC Strasbourg,1142233,1659,France Ligue 1
0,2,0,3,100.0,3,100.0,0,0.0,0,0,76.03,6,100.0,1170,4,0,0,13,35,24,8,20,0,8,9,3,9,3,0,387,0,0,0.0,63,34.24,1,11,0,0,0,0,0,0.0,0,0,,1,0,0,Kevin Trapp,Paris FC,38440,6070,France Ligue 1
0,3,0,38,56.72,62,60.78,1,50.0,27,3,83.68,100,59.17,1917,15,21,1,22,0,0,0,24,4,0,0,0,0,62,3,795,8,1,20.0,71,41.76,25,141,10,1,7,5,0,0.0,0,0,0.47,1,0,0,Brendan Chardonnet,Stade Brestois,328035,1715,France Ligue 1
1,6,0,64,49.61,15,60.0,8,36.36,33,0,88.15,79,51.3,1987,23,23,10,23,0,0,0,32,4,0,0,0,0,239,2,1287,15,3,37.5,92,59.74,24,37,21,1,20,5,8,5.0,0,0,0.73,0,3,0,Laurent Abergel,Lorient,296434,1656,France Ligue 1
1,2,0,70,50.36,8,57.14,35,56.45,14,2,83.83,78,50.98,1232,21,12,26,17,0,0,0,18,2,0,0,0,0,107,3,368,15,13,40.63,6,66.67,4,8,6,7,36,13,13,2.78,0,1,4.3,0,1,0,Julio Enciso,RC Strasbourg,973556,1659,France Ligue 1
0,1,0,41,67.21,20,64.52,5,62.5,28,1,77.26,61,66.3,852,8,7,3,14,0,0,0,12,1,0,0,0,0,75,4,282,12,8,25.81,12,40.0,16,23,10,0,5,1,2,0.0,0,4,0.63,0,0,0,Krépin Diatta,AS Monaco,873534,1653,France Ligue 1
0,0,0,41,70.69,29,60.42,0,0.0,37,0,94.47,70,66.04,1465,5,6,4,18,0,0,0,12,5,0,0,0,0,53,0,1127,2,0,0.0,17,42.5,20,51,6,0,7,0,2,0.0,0,0,0.82,0,1,0,Willian Pacho,Paris Saint-Germain,979480,1644,France Ligue 1
9,1,0,34,32.08,21,55.26,11,44.0,9,3,80.48,55,38.19,1259,15,17,29,20,0,0,0,7,5,0,0,0,0,76,3,169,14,0,0.0,4,80.0,1,20,13,11,37,19,6,24.32,1,8,7.36,1,0,0,Odsonne Édouard,RC Lens,795228,1648,France Ligue 1
2,3,1,29,48.33,12,54.55,5,45.45,21,1,93.88,41,50.0,1223,3,13,7,15,0,0,0,15,0,0,0,0,0,101,1,614,5,1,14.29,15,65.22,18,38,5,2,11,2,3,18.18,1,0,1.29,0,1,0,Denis Zakaria,AS Monaco,770677,1653,France Ligue 1
0,1,0,54,66.67,12,50.0,6,60.0,27,1,91.96,66,62.86,810,21,9,9,15,0,0,0,13,3,0,0,0,0,129,3,515,7,3,42.86,24,75.0,14,23,5,0,4,1,0,0.0,1,2,0.1,0,1,0,Alidu Seidu,Stade Rennais,1049515,1658,France Ligue 1
6,8,1,64,45.39,130,57.78,9,64.29,14,7,69.08,194,53.01,2014,43,45,20,23,0,0,0,27,4,0,0,0,0,126,2,391,31,2,25.0,28,68.29,8,32,12,8,40,14,10,15.0,3,9,7.4,0,1,0,Ludovic Ajorque,Stade Brestois,343971,1715,France Ligue 1
0,1,0,4,100.0,5,83.33,0,0.0,0,1,78.36,9,90.0,1800,4,0,0,20,52,34,18,18,5,12,16,8,16,12,0,525,1,0,0.0,99,40.91,0,21,0,0,0,0,0,0.0,0,0,,0,2,0,Dominik Greif,Olympique Lyonnais,791046,1649,France Ligue 1
0,0,0,1,100.0,2,100.0,0,0.0,0,0,87.72,3,100.0,1530,1,0,0,17,33,23,10,10,3,7,3,4,3,2,0,350,0,0,0.0,30,39.47,0,8,0,0,0,0,0,0.0,0,0,,1,0,0,Lucas Chevalier,Paris Saint-Germain,996953,1644,France Ligue 1
2,3,1,51,52.58,13,59.09,6,46.15,35,2,83.94,64,53.78,1513,10,23,5,21,0,0,0,13,4,0,0,0,0,201,6,622,19,12,15.19,18,40.0,25,26,13,0,13,3,3,15.38,0,5,0.92,0,0,0,Ruben Aguilar,RC Lens,579576,1648,France Ligue 1
0,3,0,18,52.94,6,60.0,5,100.0,9,0,88.33,24,54.55,399,4,10,4,7,0,0,0,5,0,0,0,0,0,38,0,265,1,0,0.0,6,40.0,6,10,2,0,3,1,1,0.0,0,0,0.2,0,0,0,Geoffrey Kondogbia,Olympique de Marseille,96544,1641,France Ligue 1
3,4,0,61,50.0,3,16.67,23,46.0,13,3,83.07,64,45.71,1500,25,11,16,19,0,0,0,19,2,0,0,0,0,204,3,373,26,11,24.44,11,84.62,5,3,12,9,42,19,18,7.14,3,9,4.48,0,0,0,Matías Fernández,Lille,1149144,1643,France Ligue 1
6,1,1,30,36.14,7,36.84,5,41.67,12,4,90.84,37,36.27,1598,13,10,25,20,0,0,0,36,6,0,0,0,0,241,5,863,31,17,20.48,85,85.0,5,3,12,1,27,9,12,22.22,0,1,5.78,0,1,0,Gauthier Hein,Metz,842391,1651,France Ligue 1
3,0,0,13,27.66,1,33.33,8,28.57,3,0,74.23,14,28.0,287,2,2,8,5,0,0,0,3,0,0,0,0,0,27,0,72,1,0,0.0,1,33.33,2,0,4,0,8,3,2,37.5,1,1,1.09,0,0,0,Simon Adingra,AS Monaco,1110842,1653,France Ligue 1
5,2,0,23,47.92,9,45.0,13,59.09,7,1,74.8,32,47.06,428,3,6,9,13,0,0,0,3,0,0,0,0,0,49,2,95,4,1,20.0,3,75.0,2,2,1,1,23,9,5,21.74,0,5,3.57,0,0,0,Hamza Igamane,Lille,1140859,1643,France Ligue 1
0,0,0,1,100.0,4,100.0,0,0.0,1,0,73.08,5,100.0,631,0,0,0,8,21,14,7,10,0,3,3,3,4,4,0,133,0,0,0.0,27,36.0,0,7,0,0,0,0,0,0.0,0,0,,0,0,0,Lukáš Hrádecký,AS Monaco,15219,1653,France Ligue 1
1,3,0,26,55.32,21,47.73,3,75.0,20,0,93.97,47,51.65,1667,3,14,2,20,0,0,0,14,6,0,0,0,0,180,0,1356,4,0,0.0,45,60.0,13,65,4,0,2,1,1,50.0,0,0,0.3,0,2,0,Ilya Zabarnyi,Paris Saint-Germain,1023567,1644,France Ligue 1
0,0,0,5,38.46,3,37.5,1,100.0,2,0,65.63,8,38.1,109,2,5,2,5,0,0,0,1,0,0,0,0,0,5,0,21,1,2,40.0,7,70.0,2,5,1,0,2,0,1,0.0,0,0,0.04,0,1,0,Luc Zogbé,Stade Brestois,1499870,1715,France Ligue 1
2,3,0,87,61.27,6,27.27,30,53.57,19,4,86.63,93,56.71,1835,38,12,14,22,0,0,0,25,3,0,0,0,0,148,6,512,23,17,18.48,11,35.48,17,37,6,1,5,2,1,40.0,1,5,0.49,1,0,0,Arsène Kouassi,Lorient,1855502,1656,France Ligue 1
0,2,0,55,59.78,16,57.14,5,33.33,36,3,89.29,71,59.17,1564,14,13,7,19,0,0,0,22,0,0,0,0,0,227,4,859,29,22,25.58,16,36.36,26,39,7,0,9,2,3,0.0,0,2,0.28,0,1,0,Emerson Palmieri,Olympique de Marseille,155997,1641,France Ligue 1
4,5,0,96,45.71,21,43.75,42,43.75,18,2,70.85,117,45.35,1811,37,25,33,23,0,0,0,33,6,0,0,0,0,107,6,209,18,3,12.0,6,50.0,4,9,5,6,61,16,22,6.56,4,3,4.58,0,0,0,Matthis Abline,Nantes,999070,1647,France Ligue 1
0,3,0,86,61.87,7,35.0,11,52.38,59,1,90.9,93,58.49,1562,16,18,15,24,0,0,0,18,2,0,0,0,0,130,3,909,20,3,33.33,31,72.09,17,20,10,0,9,0,6,0.0,0,2,0.27,2,2,0,Samir El Mourabet,RC Strasbourg,1605921,1659,France Ligue 1
0,1,0,4,80.0,6,100.0,0,0.0,0,0,75.65,10,90.91,1619,3,0,1,19,49,28,21,25,2,14,10,3,10,4,0,351,0,0,0.0,81,43.32,1,9,0,0,0,0,0,0.0,0,0,,1,0,0,Philipp Köhn,AS Monaco,868964,1653,France Ligue 1
3,1,0,46,45.1,9,42.86,11,31.43,18,5,79.51,55,44.72,1399,18,8,15,24,0,0,0,16,1,0,0,0,0,218,8,485,28,20,29.41,29,67.44,18,5,10,5,25,6,8,12.0,2,3,3.36,1,0,0,Félix Correia,Lille,934498,1643,France Ligue 1
0,3,0,0,0.0,4,100.0,0,0.0,0,0,85.44,4,80.0,2070,1,1,0,23,66,44,22,29,2,17,4,4,4,17,0,833,0,0,0.0,102,43.97,0,12,0,0,0,0,0,0.0,0,0,,2,2,0,Mike Penders,RC Strasbourg,1149148,1659,France Ligue 1
0,3,0,4,100.0,5,100.0,0,0.0,1,0,76.48,9,100.0,2070,5,0,0,23,66,44,22,28,4,15,16,4,17,15,0,647,2,0,0.0,107,35.79,0,15,0,0,0,0,0,0.0,0,0,,1,2,0,Brice Samba,Stade Rennais,164055,1658,France Ligue 1
12,2,0,20,31.25,27,39.71,4,26.67,6,3,74.85,47,35.61,1828,10,20,11,24,0,0,0,21,3,0,0,0,0,72,2,244,12,1,11.11,9,52.94,1,13,6,7,57,24,16,21.05,3,6,9.53,0,0,0,Esteban Lepaul,Stade Rennais,966621,1658,France Ligue 1
3,0,0,18,39.13,0,0.0,3,21.43,10,1,84.14,18,36.73,396,5,3,6,11,0,0,0,8,1,0,0,0,0,47,1,122,8,6,35.29,4,66.67,1,0,8,2,13,6,4,23.08,0,1,1.41,0,0,0,Ethan Mbappé,Lille,1402698,1643,France Ligue 1
7,5,0,72,48.32,4,20.0,22,51.16,11,2,79.21,76,44.97,1545,40,19,28,23,0,0,0,28,4,0,0,0,0,189,4,503,22,6,24.0,38,62.3,14,7,10,1,42,13,11,16.67,2,4,5.47,0,0,0,Sofiane Diop,Nice,944164,1661,France Ligue 1
2,1,0,21,48.84,9,50.0,2,33.33,5,1,86.26,30,49.18,747,14,6,7,19,0,0,0,13,2,0,0,0,0,127,1,515,6,3,21.43,29,52.73,5,23,5,0,15,5,4,13.33,0,0,1.21,0,0,0,Nabil Bentaleb,Lille,368120,1643,France Ligue 1
1,2,0,77,47.24,14,70.0,24,63.16,40,4,93.45,91,49.73,2030,13,31,25,25,0,0,0,15,6,0,0,0,0,482,7,1556,37,2,15.38,31,65.96,12,15,17,1,16,5,6,6.25,0,0,0.87,1,0,0,Warren Zaïre-Emery,Paris Saint-Germain,1142672,1644,France Ligue 1
1,4,0,70,54.69,7,46.67,7,46.67,45,1,84.18,77,53.85,1258,18,21,8,16,0,0,0,20,2,0,0,0,0,131,1,564,10,2,18.18,50,53.19,11,23,23,1,24,6,10,4.17,0,0,0.99,1,1,0,Pierre Lees Melou,Paris FC,801306,6070,France Ligue 1
0,4,2,66,63.46,47,64.38,2,50.0,41,0,87.72,113,63.84,1648,23,21,1,19,0,0,0,23,1,0,0,0,0,133,0,1000,5,0,0.0,50,49.5,28,53,15,2,15,1,3,0.0,1,1,1.6,1,1,1,Thilo Kehrer,AS Monaco,281277,1653,France Ligue 1
0,9,0,34,35.05,2,40.0,7,31.82,19,3,89.63,36,35.29,1686,8,26,12,20,0,0,0,28,3,0,0,0,0,317,12,1383,38,16,22.86,66,56.9,8,10,14,0,8,5,3,0.0,0,3,0.33,1,1,0,Maxime López,Paris FC,352802,6070,France Ligue 1
14,3,0,73,46.2,58,44.62,11,37.93,26,1,73.66,131,45.49,2034,38,41,23,24,0,0,0,26,2,0,0,0,0,103,5,316,22,0,0.0,3,30.0,12,31,11,13,55,28,7,25.45,3,14,13.06,0,0,0,Joaquin Panichelli,RC Strasbourg,1410925,1659,France Ligue 1
5,0,0,23,37.7,4,30.77,9,31.03,8,2,84.75,27,36.49,808,6,6,11,13,0,0,0,15,0,0,0,0,0,79,3,189,15,8,40.0,2,50.0,2,0,2,5,25,13,6,20.0,1,2,4.11,0,1,0,Amine Gouiri,Olympique de Marseille,859026,1641,France Ligue 1
1,1,0,18,60.0,1,16.67,1,25.0,5,1,83.33,19,52.78,296,12,5,3,4,0,0,0,2,0,0,0,0,0,11,1,45,2,2,33.33,2,100.0,0,4,1,1,7,1,2,14.29,0,1,0.4,0,0,0,Arnaud Nordin,Stade Rennais,848458,1658,France Ligue 1
0,0,0,3,42.86,0,0.0,3,100.0,0,0,100.0,3,42.86,14,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0.0,1,100.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,André Gomes,Lille,235460,1643,France Ligue 1
0,1,0,6,60.0,3,60.0,0,0.0,3,0,86.05,9,60.0,135,3,2,0,2,0,0,0,0,1,0,0,0,0,9,0,74,0,0,0.0,5,55.56,3,15,2,0,0,0,0,0.0,0,0,,0,0,0,Formose Mendy,Lorient,982316,1656,France Ligue 1
0,0,0,3,75.0,3,100.0,0,0.0,3,0,87.88,6,85.71,43,0,1,0,3,0,0,0,0,0,0,0,0,0,9,0,29,0,1,100.0,4,66.67,1,2,0,0,0,0,0,0.0,0,0,,0,0,0,Paul Pogba,AS Monaco,111802,1653,France Ligue 1
0,0,0,1,100.0,2,100.0,0,0.0,0,0,85.71,3,100.0,720,1,0,0,8,17,9,8,6,3,6,7,3,7,2,0,168,2,0,0.0,33,55.93,0,9,0,0,0,0,0,0.0,0,0,,0,0,0,Matvey Safonov,Paris Saint-Germain,800749,1644,France Ligue 1
0,0,0,1,50.0,4,100.0,0,0.0,1,0,72.41,5,83.33,99,1,1,0,2,0,0,0,2,0,0,0,0,0,1,0,21,0,0,0.0,0,0.0,2,4,0,0,1,1,0,0.0,0,0,0.02,0,0,0,Abdoulaye Bamba,Angers,121180,1684,France Ligue 1
5,5,0,77,45.29,10,34.48,11,29.73,49,2,82.9,87,43.72,1359,17,25,22,18,0,0,0,17,2,0,0,0,0,122,9,417,18,3,15.79,25,69.44,12,5,23,2,33,11,15,15.15,2,2,3.91,1,0,0,Kamory Doumbia,Stade Brestois,1156353,1715,France Ligue 1
0,8,0,71,52.99,22,56.41,1,12.5,48,0,83.7,93,53.76,1782,23,26,12,24,0,0,0,28,2,0,0,0,0,213,3,832,23,11,25.0,50,47.62,20,48,18,0,9,2,2,0.0,0,2,0.37,0,0,0,Jordan Teze,AS Monaco,825846,1653,France Ligue 1
2,8,0,115,44.4,14,43.75,11,35.48,69,6,83.3,129,44.33,1995,35,45,36,23,0,0,0,13,6,0,0,0,0,227,8,843,58,28,32.56,29,50.88,14,24,48,7,29,8,9,6.9,1,2,4.71,0,0,0,Adrien Thomasson,RC Lens,231946,1648,France Ligue 1
0,5,0,43,58.11,28,50.91,3,75.0,35,2,84.81,71,55.04,1727,6,23,1,21,0,0,0,23,3,0,0,0,0,111,2,698,12,0,0.0,31,43.06,14,73,7,0,6,1,2,0.0,0,1,0.32,0,0,0,Mark McKenzie,Toulouse,922759,1681,France Ligue 1
2,2,0,58,46.03,4,20.0,13,30.95,21,6,83.95,62,42.47,1009,25,14,20,19,0,0,0,9,1,0,0,0,0,99,7,251,21,17,26.15,7,46.67,9,9,5,1,23,8,6,8.7,0,4,1.37,0,1,0,Afonso Moreira,Olympique Lyonnais,1215906,1649,France Ligue 1
2,2,0,49,48.04,9,75.0,15,46.88,22,0,87.29,58,50.88,1019,12,19,11,17,0,0,0,17,1,0,0,0,0,125,0,570,9,3,30.0,23,60.53,14,12,7,0,14,6,4,14.29,0,1,2.11,0,1,0,Himad Abdelli,Olympique de Marseille,945830,1641,France Ligue 1
5,2,0,51,42.15,14,35.0,17,34.69,16,3,82.55,65,40.37,1281,19,13,13,21,0,0,0,19,0,0,0,0,0,171,2,369,13,2,10.53,13,56.52,11,12,13,2,34,14,8,14.71,0,3,3.61,0,0,0,Igor Paixão,Olympique de Marseille,981815,1641,France Ligue 1
2,3,2,35,61.4,25,65.79,3,75.0,24,0,89.65,60,63.16,1043,8,13,0,13,0,0,0,21,4,0,0,0,0,51,0,771,1,0,0.0,47,52.22,17,65,10,0,3,2,0,66.67,0,0,0.18,0,3,0,Sadibou Sané,Metz,1471683,1651,France Ligue 1
0,3,0,62,65.96,51,62.96,6,100.0,43,1,91.46,113,64.57,1996,14,20,5,23,0,0,0,32,3,0,0,0,0,90,1,1168,4,2,100.0,85,61.15,29,116,8,1,6,2,0,0.0,0,1,0.51,0,1,0,Moustapha Mbow,Paris FC,982319,6070,France Ligue 1
1,1,1,31,41.89,11,73.33,6,33.33,19,0,90.67,42,47.19,813,7,18,7,11,0,0,0,8,3,0,0,0,0,106,1,350,9,0,0.0,25,78.13,16,13,8,1,5,1,1,20.0,0,0,0.52,0,0,0,Oussama El Azzouzi,Auxerre,1127191,1646,France Ligue 1
4,1,0,46,42.99,11,22.45,14,35.0,10,3,78.82,57,36.54,1168,22,11,19,16,0,0,0,24,4,0,0,0,0,107,7,253,17,7,24.14,6,60.0,3,6,6,5,21,9,6,19.05,0,2,2.47,0,0,0,Mohamed-Ali Cho,Nice,1063235,1661,France Ligue 1
5,4,0,55,41.04,5,31.25,13,38.24,16,1,86.19,60,40.0,1617,26,21,20,22,0,0,0,19,3,0,0,0,0,223,3,680,37,15,26.32,20,60.61,8,7,17,5,32,7,12,15.63,2,0,4.68,0,0,3,Hakon Arnar Haraldsson,Lille,1138804,1643,France Ligue 1
2,2,0,32,55.17,7,50.0,3,33.33,12,0,87.21,39,54.17,741,17,13,7,11,0,0,0,8,0,0,0,0,0,76,0,259,3,1,7.69,21,80.77,9,16,1,2,13,4,5,15.38,1,0,1.5,0,1,0,Abdoulaye Touré,Le Havre,149732,1662,France Ligue 1
1,2,1,65,55.08,15,42.86,15,62.5,35,1,85.94,80,52.29,1476,15,20,9,18,0,0,0,23,5,0,0,0,0,109,2,587,16,1,12.5,35,52.24,11,22,15,1,10,3,2,10.0,0,0,1.2,0,0,0,Junior Mwanga,RC Strasbourg,1197153,1659,France Ligue 1
0,2,0,98,55.06,8,36.36,8,38.1,59,1,82.22,106,53.0,1382,32,20,13,18,0,0,0,19,3,0,0,0,0,121,3,444,18,14,31.82,30,55.56,13,14,34,0,11,2,3,0.0,0,0,0.41,0,1,0,Johann Lepenant,Nantes,963299,1647,France Ligue 1
0,3,0,53,64.63,26,72.22,1,50.0,35,0,80.84,79,66.95,1815,17,20,1,21,0,0,0,24,0,0,0,0,0,109,1,536,9,1,25.0,46,45.54,22,74,8,1,13,4,1,0.0,0,0,0.97,0,0,0,Ayumu Seko,Le Havre,873221,1662,France Ligue 1
3,5,1,55,46.61,8,36.36,12,44.44,31,2,86.48,63,45.0,1070,12,26,9,17,0,0,0,23,1,0,0,0,0,95,1,454,10,1,12.5,26,66.67,14,16,14,1,7,4,1,42.86,0,2,1.31,0,0,0,Mamadou Coulibaly,AS Monaco,1410148,1653,France Ligue 1
1,0,0,7,50.0,1,25.0,3,60.0,1,0,50.0,8,44.44,57,3,1,4,5,0,0,0,3,0,0,0,0,0,5,0,6,0,0,0.0,0,0.0,0,0,0,1,4,1,1,25.0,0,0,0.46,0,0,0,Rémi Himbert,Olympique Lyonnais,1961628,1649,France Ligue 1
0,2,0,7,53.85,10,55.56,0,0.0,7,0,94.48,17,54.84,479,0,6,0,6,0,0,0,7,0,0,0,0,0,46,0,325,0,0,0.0,7,53.85,8,26,1,1,3,1,1,0.0,0,0,0.32,0,0,0,Wout Faes,AS Monaco,361696,1653,France Ligue 1
1,1,0,52,50.49,18,51.43,8,50.0,27,0,85.5,70,50.72,1643,17,19,14,22,0,0,0,13,4,0,0,0,0,146,3,790,10,3,25.0,39,51.32,13,45,11,3,24,7,4,4.17,1,3,2.14,1,0,0,Tanner Tessmann,Olympique Lyonnais,1022084,1649,France Ligue 1
8,1,0,22,45.83,9,50.0,7,38.89,11,0,81.55,31,46.97,645,4,6,4,16,0,0,0,8,1,0,0,0,0,65,1,190,8,2,100.0,10,62.5,2,7,6,8,26,15,4,30.77,0,2,8.21,0,1,0,Ansu Fati,AS Monaco,962883,1653,France Ligue 1
3,0,0,6,40.0,2,25.0,1,50.0,4,1,85.71,8,34.78,395,1,3,0,10,0,0,0,3,0,0,0,0,0,54,2,150,10,1,16.67,4,66.67,4,6,5,3,9,5,0,33.33,0,0,1.67,0,0,0,Sebastian Nanasi,RC Strasbourg,962068,1659,France Ligue 1
1,1,0,7,28.0,1,33.33,3,37.5,3,1,85.06,8,28.57,216,1,4,8,5,0,0,0,3,0,0,0,0,0,26,1,74,5,4,66.67,4,100.0,2,0,1,0,6,2,3,16.67,0,0,0.48,0,0,0,Ethan Nwaneri,Olympique de Marseille,1401702,1641,France Ligue 1
0,3,0,10,55.56,9,100.0,1,100.0,5,0,82.95,19,70.37,438,4,5,0,5,0,0,0,6,1,0,0,0,0,17,0,146,0,0,0.0,11,47.83,4,32,3,0,2,0,0,0.0,0,0,0.08,0,0,0,Ali Youssef,Nantes,1107439,1647,France Ligue 1
1,0,0,28,56.0,8,80.0,12,60.0,3,0,91.11,36,60.0,668,13,3,7,12,0,0,0,11,1,0,0,0,0,102,0,328,11,1,14.29,8,61.54,4,7,4,0,9,3,1,11.11,1,0,1.04,0,0,0,Seko Fofana,Stade Rennais,191188,1658,France Ligue 1
2,0,0,47,59.49,7,41.18,11,50.0,31,2,86.17,54,56.25,1602,5,8,4,23,0,0,0,22,2,0,0,0,0,159,2,461,13,12,17.91,9,60.0,11,29,9,1,16,6,2,12.5,0,0,1.59,0,0,0,Théo Le Bris,Lorient,1131540,1656,France Ligue 1
1,4,0,84,57.53,9,50.0,10,76.92,50,1,85.01,93,56.71,1915,24,27,12,23,0,0,0,24,4,0,0,0,0,152,1,686,12,2,20.0,39,49.37,36,41,24,0,17,3,7,5.88,0,0,0.47,1,2,0,Hugo Magnetti,Stade Brestois,861324,1715,France Ligue 1
0,2,0,29,55.77,64,61.54,2,66.67,16,1,88.58,93,59.62,2070,11,5,2,23,0,0,0,33,4,0,0,0,0,99,0,1039,5,0,0.0,55,45.45,21,143,16,1,9,2,2,0.0,0,0,0.48,0,1,0,Montassar Talbi,Lorient,879618,1656,France Ligue 1
0,7,0,108,67.08,15,53.57,17,62.96,52,0,87.17,123,65.08,2000,40,15,11,23,0,0,0,27,3,0,0,0,0,117,0,822,10,0,0.0,23,43.4,20,30,19,0,4,0,2,0.0,0,0,0.2,1,0,0,Haris Belkebla,Angers,580642,1684,France Ligue 1
0,6,1,73,62.93,20,48.78,6,60.0,39,0,88.39,93,59.24,1724,28,21,7,20,0,0,0,27,1,0,0,0,0,93,0,1111,3,2,40.0,67,49.26,26,122,12,0,11,2,4,0.0,0,1,0.26,0,3,0,Otávio,Paris FC,1069159,6070,France Ligue 1
3,1,1,40,50.63,6,50.0,8,47.06,22,2,78.79,46,50.55,1027,10,14,11,19,0,0,0,18,3,0,0,0,0,83,6,312,18,9,23.08,18,54.55,8,22,5,2,19,6,7,15.79,1,0,2.93,0,0,0,Tom Louchet,Nice,1127313,1661,France Ligue 1
