goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
2,4,0,52,57.14,58,60.42,4,50.0,18,0,90.6,110,58.82,1926,30,26,4,22,0,0,0,9,6,0,0,0,0,82,1,1070,5,0,0.0,71,58.68,29,90,7,1,16,3,2,12.5,0,0,1.62,0,5,0,Evan Ndicka,Roma,848287,2702,Italy Serie A
1,6,0,65,59.09,36,62.07,1,20.0,45,0,79.73,101,60.12,1347,20,25,4,19,0,0,0,18,3,0,0,0,0,140,0,582,6,5,38.46,27,39.13,38,43,14,1,10,3,3,10.0,0,0,0.61,0,0,0,Roberto Gagliardini,Hellas Verona,287057,2701,Italy Serie A
2,6,1,43,50.0,6,54.55,8,47.06,14,1,87.62,49,50.52,1430,21,17,6,16,0,0,0,11,1,0,0,0,0,193,1,644,15,7,35.0,37,66.07,11,14,11,1,16,8,2,12.5,2,0,1.3,0,2,0,Mattéo Guendouzi,Lazio,852404,2699,Italy Serie A
2,3,0,75,54.35,12,48.0,21,43.75,19,3,76.3,87,53.37,1309,36,16,15,23,0,0,0,6,2,0,0,0,0,133,8,351,25,20,22.47,28,48.28,10,18,6,3,28,6,9,7.14,1,1,2.29,0,0,0,Nicola Zalewski,Atalanta,984184,2686,Italy Serie A
8,4,0,77,53.1,45,43.69,27,71.05,10,3,76.74,122,49.19,1571,40,31,27,23,0,0,0,22,2,0,0,0,0,97,4,231,22,0,0.0,5,83.33,1,15,5,4,41,18,10,19.51,0,9,8.16,0,0,0,Keinan Davis,Udinese,830858,2695,Italy Serie A
9,3,0,51,45.95,19,47.5,18,43.9,4,2,83.33,70,46.36,1352,29,17,17,20,0,0,0,12,1,0,0,0,0,142,7,355,16,5,50.0,11,78.57,4,6,5,7,45,22,14,20.0,2,8,8.03,0,0,0,Rafael Leão,Milan,851284,2692,Italy Serie A
3,3,1,91,55.49,6,46.15,14,46.67,24,4,83.07,97,54.8,1253,54,27,14,22,0,0,0,12,2,0,0,0,0,115,5,260,16,15,26.79,7,50.0,4,5,18,2,21,6,7,14.29,0,3,2.0,0,0,0,Nicolò Cambiaghi,Bologna,971005,2685,Italy Serie A
2,7,0,67,46.85,12,54.55,8,61.54,41,4,91.19,79,47.88,2035,18,33,16,26,0,0,0,13,3,0,0,0,0,247,4,1480,28,2,25.0,43,60.56,19,20,23,3,12,5,2,16.67,0,0,1.39,0,2,2,Máximo Perrone,Como,1086286,2704,Italy Serie A
0,1,0,12,60.0,13,68.42,0,0.0,8,0,79.64,25,64.1,360,5,5,0,4,0,0,0,6,1,0,0,0,0,24,0,133,1,1,25.0,19,52.78,7,29,3,0,0,0,0,0.0,0,0,,0,1,0,Andrias Edmundsson,Hellas Verona,906963,2701,Italy Serie A
4,5,0,92,49.46,18,47.37,14,43.75,41,5,73.94,110,49.11,1958,37,35,22,27,0,0,0,23,2,0,0,0,0,204,10,525,50,25,26.04,48,62.34,9,19,23,1,35,10,8,11.43,2,4,2.67,0,1,0,Sebastiano Esposito,Cagliari,965008,2719,Italy Serie A
1,4,0,43,59.72,22,47.83,3,100.0,27,0,88.93,65,55.08,1475,13,13,5,19,0,0,0,12,3,0,0,0,0,82,0,908,4,1,100.0,77,64.17,23,66,11,0,7,2,1,14.29,0,1,0.89,1,4,0,Jhon Lucumí,Bologna,818481,2685,Italy Serie A
0,9,0,76,52.41,70,61.95,2,66.67,44,2,86.65,146,56.59,2317,31,56,2,26,0,0,0,11,6,0,0,0,0,174,5,1097,18,4,18.18,53,41.41,40,100,12,0,14,4,4,0.0,1,4,1.34,0,2,1,Gianluca Mancini,Roma,611210,2702,Italy Serie A
1,2,0,65,57.02,6,25.0,11,52.38,32,4,78.75,71,51.45,1781,22,25,12,23,0,0,0,28,3,0,0,0,0,131,9,493,55,57,36.31,30,30.0,9,35,4,0,6,3,2,16.67,0,0,0.36,0,0,0,Aarón Martín,Genoa,797286,2713,Italy Serie A
0,5,0,31,62.0,45,55.56,1,100.0,21,0,93.06,76,58.02,1933,11,14,0,23,0,0,0,19,1,0,0,0,0,81,0,1354,3,0,0.0,40,49.38,25,89,7,2,6,3,0,0.0,0,0,1.23,0,1,0,Alessio Romagnoli,Lazio,227864,2699,Italy Serie A
1,4,2,29,56.86,25,64.1,4,100.0,15,0,88.94,54,60.0,764,13,15,1,11,0,0,0,11,1,0,0,0,0,29,1,394,4,1,100.0,17,44.74,9,66,8,0,5,1,2,20.0,0,0,0.42,0,0,0,Mariano Troilo,Parma,1516324,2690,Italy Serie A
7,2,0,61,49.59,39,52.7,15,65.22,18,3,74.14,100,50.76,1321,29,32,24,21,0,0,0,8,3,0,0,0,0,123,3,258,23,5,35.71,4,100.0,0,3,6,13,52,21,11,13.46,1,12,6.04,0,0,0,Marcus Thuram,Inter,791702,2697,Italy Serie A
1,1,0,28,52.83,33,76.74,3,50.0,18,1,91.02,61,63.54,1283,7,20,3,19,0,0,0,9,1,0,0,0,0,93,0,780,3,1,25.0,20,35.71,9,70,2,1,6,1,1,16.67,0,1,0.61,0,1,0,Koni De Winter,Milan,1001828,2692,Italy Serie A
0,1,0,128,64.32,16,64.0,23,58.97,60,1,88.67,144,64.29,2120,45,22,20,26,0,0,0,20,5,0,0,0,0,130,0,751,11,0,0.0,32,69.57,32,20,17,0,11,1,3,0.0,0,0,0.3,1,2,0,Mandela Keita,Parma,1110136,2690,Italy Serie A
1,6,0,49,57.65,24,58.54,4,50.0,27,0,83.01,73,57.94,1718,18,20,5,22,0,0,0,21,3,0,0,0,0,241,4,850,47,36,28.57,87,50.88,23,50,8,0,11,4,3,9.09,0,2,0.47,1,0,0,Juan Miranda,Bologna,855829,2685,Italy Serie A
0,3,0,20,50.0,54,69.23,0,0.0,16,0,92.45,74,62.71,1991,5,18,0,24,0,0,0,17,0,0,0,0,0,55,0,1102,2,0,0.0,70,57.85,12,131,3,3,18,3,2,0.0,2,0,1.34,0,0,0,Matteo Gabbia,Milan,826195,2692,Italy Serie A
1,0,0,79,57.66,26,47.27,18,62.07,51,2,86.59,105,54.69,1852,10,32,10,25,0,0,0,18,3,0,0,0,0,305,2,1007,16,3,21.43,34,57.63,11,22,8,2,34,11,8,2.94,1,2,1.96,0,0,0,Khéphren Thuram,Juventus,904832,2687,Italy Serie A
0,1,0,4,80.0,2,100.0,0,0.0,1,0,74.89,6,85.71,1350,4,0,0,15,43,30,12,17,1,12,10,7,10,13,0,331,0,0,0.0,62,36.47,0,13,1,0,0,0,0,0.0,0,0,,2,2,0,Edoardo Corvi,Parma,990411,2690,Italy Serie A
1,4,0,89,57.42,10,35.71,7,41.18,52,1,85.6,99,54.1,2119,30,28,10,26,0,0,0,24,6,0,0,0,0,208,6,963,27,10,38.46,78,52.0,25,23,19,1,12,1,3,8.33,0,0,0.41,0,4,0,Michel Aebischer,Pisa,850891,2737,Italy Serie A
0,0,0,2,66.67,0,0.0,0,0.0,0,0,82.21,2,50.0,2250,2,0,0,25,48,29,18,16,4,7,5,5,5,13,0,624,0,0,0.0,126,48.84,0,10,1,0,0,0,0,0.0,0,0,,1,0,0,Yann Sommer,Inter,16206,2697,Italy Serie A
0,5,0,97,60.25,13,54.17,32,50.0,20,2,82.78,110,59.46,2239,45,12,12,26,0,0,0,29,9,0,0,0,0,250,6,827,38,24,21.43,37,40.22,19,37,10,1,18,1,5,0.0,0,1,1.14,0,0,0,Dodô,Fiorentina,822518,2693,Italy Serie A
3,0,0,24,54.55,3,50.0,3,42.86,17,1,82.81,27,54.0,470,4,7,6,15,0,0,0,3,1,0,0,0,0,48,1,183,10,11,22.92,9,50.0,4,9,3,0,9,4,3,33.33,0,0,0.59,1,0,0,Filip Kostić,Juventus,126588,2687,Italy Serie A
1,3,1,48,62.34,42,64.62,2,66.67,21,0,91.51,90,63.38,1388,25,22,5,17,0,0,0,17,1,0,0,0,0,31,0,722,4,0,0.0,29,49.15,13,91,4,0,5,2,0,20.0,0,3,0.68,1,1,0,Yerry Mina,Cagliari,360396,2719,Italy Serie A
3,6,1,125,54.82,14,42.42,21,38.18,31,0,81.37,139,53.26,1786,73,26,25,21,0,0,0,16,2,0,0,0,0,168,3,511,26,5,11.9,19,55.88,17,6,18,5,29,10,7,10.34,1,3,2.77,0,0,0,Mattia Zaccagni,Lazio,293581,2699,Italy Serie A
1,0,0,5,33.33,0,0.0,2,20.0,2,0,80.65,5,33.33,73,1,0,1,4,0,0,0,2,1,0,0,0,0,7,0,25,2,2,33.33,0,0.0,1,0,1,0,3,1,1,33.33,0,1,0.22,0,0,0,Jérémie Boga,Juventus,367056,2687,Italy Serie A
1,4,0,77,68.14,92,66.67,1,100.0,46,0,88.82,169,67.33,2320,31,23,7,27,0,0,0,31,1,0,0,0,0,38,0,890,0,0,0.0,53,51.96,32,178,9,3,15,3,2,6.67,0,0,2.36,1,2,0,Tiago Gabriel,Lecce,1651825,2689,Italy Serie A
1,1,0,61,65.59,7,53.85,4,66.67,22,1,92.69,68,64.15,1795,35,9,8,23,0,0,0,23,2,0,0,0,0,255,0,1243,14,1,33.33,31,58.49,9,24,14,0,7,4,2,14.29,0,0,0.5,0,0,0,Stanislav Lobotka,Napoli,150383,2714,Italy Serie A
0,0,1,2,50.0,6,100.0,0,0.0,0,0,65.01,8,80.0,1627,3,2,0,19,49,31,17,20,3,13,5,10,6,20,0,379,1,0,0.0,134,40.12,0,20,0,0,0,0,0,0.0,0,0,,1,1,0,Maduka Okoye,Udinese,891656,2695,Italy Serie A
1,3,0,57,57.0,71,63.39,14,87.5,33,0,88.99,128,60.38,2083,12,34,8,24,0,0,0,20,5,0,0,0,0,163,1,1261,4,0,0.0,68,49.64,10,88,2,0,10,2,2,10.0,1,3,0.52,0,0,0,Lloyd Kelly,Juventus,865167,2687,Italy Serie A
1,3,0,108,63.91,23,52.27,5,62.5,71,0,87.5,131,61.5,2202,33,32,12,26,0,0,0,32,3,0,0,0,0,127,1,791,10,0,0.0,28,43.08,31,66,17,0,8,3,1,12.5,0,0,0.4,0,1,0,Morten Frendrup,Genoa,918440,2713,Italy Serie A
1,2,0,31,54.39,6,46.15,8,40.0,12,2,78.81,37,52.86,668,11,5,7,18,0,0,0,4,0,0,0,0,0,101,4,212,15,11,25.0,12,80.0,2,1,2,1,9,4,3,11.11,0,2,0.79,0,0,0,Noa Lang,Napoli,875136,2714,Italy Serie A
0,5,0,83,61.48,8,44.44,25,59.52,16,1,84.7,91,59.48,1214,46,9,18,18,0,0,0,13,5,0,0,0,0,121,3,454,18,7,21.21,22,45.83,20,21,8,1,16,3,6,0.0,2,1,0.65,0,2,0,Fabiano Parisi,Fiorentina,972886,2693,Italy Serie A
2,3,0,48,45.71,11,55.0,11,50.0,25,1,87.15,59,47.2,1100,12,19,13,20,0,0,0,5,3,0,0,0,0,262,2,597,14,4,12.12,26,72.22,14,16,15,3,34,8,10,5.88,4,1,2.87,0,0,0,Henrikh Mkhitaryan,Inter,37151,2697,Italy Serie A
1,1,0,73,52.9,19,40.43,8,50.0,42,0,88.93,92,49.73,1587,25,25,18,21,0,0,0,11,2,0,0,0,0,235,2,868,18,0,0.0,57,69.51,19,30,15,3,25,6,11,4.0,0,0,3.04,0,3,0,Éderson,Atalanta,946888,2686,Italy Serie A
0,2,0,55,48.25,3,25.0,5,31.25,28,4,76.93,58,46.03,1429,22,21,15,22,0,0,0,15,2,0,0,0,0,144,8,517,43,32,27.35,35,38.89,16,31,12,2,13,5,4,0.0,1,1,1.25,1,0,0,Jari Vandeputte,Cremonese,318645,2761,Italy Serie A
0,2,0,9,42.86,26,61.9,0,0.0,6,0,92.34,35,55.56,787,4,6,4,15,0,0,0,8,2,0,0,0,0,35,1,506,2,0,0.0,27,60.0,9,41,3,0,2,1,0,0.0,0,0,0.03,0,2,0,Oliver Provstgaard,Lazio,1160559,2699,Italy Serie A
3,2,0,70,48.28,2,14.29,29,50.88,20,1,88.73,72,45.28,1239,21,22,18,20,0,0,0,13,1,0,0,0,0,174,2,441,17,11,20.37,6,50.0,5,3,8,7,39,14,13,7.69,2,1,4.12,0,0,0,Francisco Conceição,Juventus,979222,2687,Italy Serie A
2,3,0,89,45.41,18,54.55,49,54.44,17,3,80.72,107,46.72,1697,25,15,42,21,0,0,0,24,3,0,0,0,0,205,4,490,28,12,30.0,22,46.81,12,22,12,3,37,13,12,5.41,3,5,2.38,0,1,0,Arthur Atta,Udinese,1444690,2695,Italy Serie A
4,2,0,60,36.36,7,30.43,17,30.91,15,7,85.14,67,35.64,1749,28,27,36,27,0,0,0,23,4,0,0,0,0,186,10,401,37,16,20.78,13,61.9,5,10,7,1,46,17,13,8.7,1,17,2.35,0,0,0,Armand Laurienté,Sassuolo,932643,2793,Italy Serie A
1,3,0,40,57.97,46,69.7,6,60.0,26,1,87.06,86,63.7,1090,9,18,6,24,0,0,0,9,2,0,0,0,0,137,1,565,11,8,22.22,9,26.47,10,30,4,2,13,4,2,7.69,0,0,1.06,0,0,0,Carlos Augusto,Inter,929199,2697,Italy Serie A
0,2,0,56,51.38,7,41.18,16,53.33,22,1,87.09,63,50.0,933,18,23,12,14,0,0,0,11,5,0,0,0,0,81,2,263,12,3,27.27,18,60.0,16,11,7,1,11,3,2,0.0,1,1,0.62,0,0,0,Ebenezer Akinsanmiro,Pisa,1525367,2737,Italy Serie A
0,1,0,73,70.19,13,39.39,4,44.44,33,1,71.56,86,62.77,1677,37,10,7,24,0,0,0,24,3,0,0,0,0,108,4,317,24,33,28.21,37,41.11,16,47,10,0,6,1,2,0.0,0,2,0.43,1,0,0,Samuele Angori,Pisa,1174457,2737,Italy Serie A
0,1,0,12,52.17,0,0.0,6,60.0,1,1,83.05,12,48.0,135,5,5,2,4,0,0,0,1,1,0,0,0,0,24,1,49,4,3,33.33,1,100.0,0,0,1,0,1,1,0,0.0,0,0,0.05,0,0,0,Bryan Zaragoza,Roma,1084730,2702,Italy Serie A
0,0,0,2,100.0,0,0.0,0,0.0,2,0,75.0,2,100.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Juan Arizala,Udinese,1476922,2695,Italy Serie A
0,0,0,0,0.0,2,100.0,0,0.0,0,0,68.04,2,66.67,270,0,0,0,3,4,0,4,3,1,6,1,1,1,9,0,66,0,0,0.0,26,45.61,0,1,1,0,0,0,0,0.0,0,0,,0,0,0,Nícolas,Pisa,150611,2737,Italy Serie A
0,2,0,40,57.97,60,58.82,3,75.0,32,0,88.9,100,58.48,1834,5,12,3,24,0,0,0,15,3,0,0,0,0,104,0,993,4,0,0.0,47,55.95,19,120,13,1,10,1,2,0.0,1,0,1.02,1,2,0,Berat Djimsiti,Atalanta,151003,2686,Italy Serie A
1,2,0,78,59.09,53,54.08,6,66.67,43,1,86.46,131,56.96,2250,29,33,8,25,0,0,0,36,6,0,0,0,0,75,0,945,8,1,25.0,57,46.72,31,122,12,0,13,4,3,7.69,0,0,0.74,0,0,0,Saúl Coco,Torino,1089453,2696,Italy Serie A
0,2,1,2,50.0,3,100.0,0,0.0,1,0,62.24,5,71.43,1713,2,2,0,20,55,45,10,24,1,10,10,5,11,24,0,305,2,0,0.0,103,36.27,1,14,0,0,0,0,0,0.0,0,0,,1,0,0,Nicola Leali,Genoa,98059,2713,Italy Serie A
7,1,0,56,46.28,33,43.42,12,60.0,7,2,75.49,89,45.18,1587,37,26,31,24,0,0,0,16,4,0,0,0,0,73,4,194,21,0,0.0,19,73.08,1,25,3,7,42,16,8,16.67,2,6,5.18,0,0,0,Santiago Castro,Bologna,1116577,2685,Italy Serie A
3,5,0,49,54.44,14,63.64,6,40.0,34,3,84.43,63,56.25,1803,11,18,4,24,0,0,0,22,2,0,0,0,0,154,2,857,20,11,26.83,42,46.15,20,42,12,0,25,6,6,12.0,1,0,2.95,0,2,0,Danilo Cataldi,Lazio,317301,2699,Italy Serie A
1,1,1,63,48.84,30,60.0,8,27.59,45,2,84.65,93,51.96,1928,11,26,9,24,0,0,0,12,5,0,0,0,0,278,2,822,17,11,18.64,29,40.28,12,44,12,2,18,3,7,5.56,0,2,1.33,0,0,0,Zeki Çelik,Roma,893008,2702,Italy Serie A
2,2,0,33,55.0,14,50.0,8,47.06,7,3,68.15,47,53.41,694,18,9,8,11,0,0,0,6,1,0,0,0,0,32,6,92,8,0,0.0,5,62.5,3,7,3,1,20,8,6,10.0,0,5,2.02,0,0,0,Valentín Castellanos,Lazio,877013,2699,Italy Serie A
1,1,0,25,54.35,5,83.33,8,47.06,17,2,86.94,30,57.69,1333,0,5,6,22,0,0,0,9,1,0,0,0,0,229,5,579,21,10,26.32,15,45.45,6,12,2,1,14,6,4,7.14,1,1,0.73,0,0,0,Luís Henrique,Inter,977679,2697,Italy Serie A
6,7,0,106,48.4,16,35.56,22,47.83,47,3,83.18,122,46.21,2168,37,34,38,27,0,0,0,36,7,0,0,0,0,235,3,633,37,9,25.71,27,57.45,14,20,23,0,33,13,7,18.18,1,4,4.51,0,1,0,Nikola Vlašić,Torino,357596,2696,Italy Serie A
2,1,1,61,55.45,24,45.28,6,37.5,44,3,89.37,85,52.15,2292,11,30,7,26,0,0,0,20,4,0,0,0,0,308,9,1370,30,14,21.21,55,54.46,17,45,6,0,10,3,4,20.0,1,0,1.46,0,0,0,Pierre Kalulu,Juventus,965330,2687,Italy Serie A
0,0,0,18,54.55,0,0.0,3,37.5,10,1,93.44,18,47.37,375,5,7,2,8,0,0,0,1,1,0,0,0,0,70,2,242,7,3,37.5,12,85.71,3,2,2,0,5,2,1,0.0,0,0,0.18,0,0,0,Ardon Jashari,Milan,1034082,2692,Italy Serie A
1,1,0,72,54.96,33,58.93,8,38.1,43,1,85.51,105,56.15,2010,21,31,7,23,0,0,0,18,2,0,0,0,0,278,3,1109,14,5,14.71,29,46.03,9,41,11,0,23,8,3,4.35,1,1,1.89,1,1,0,Giovanni Di Lorenzo,Napoli,153257,2714,Italy Serie A
1,1,0,35,61.4,2,22.22,4,57.14,10,3,90.44,37,56.06,1009,22,9,8,22,0,0,0,9,1,0,0,0,0,125,4,454,14,10,43.48,26,78.79,7,21,2,2,15,6,3,6.67,1,1,1.29,0,1,0,Samuele Ricci,Milan,930189,2692,Italy Serie A
0,2,0,23,65.71,20,55.56,0,0.0,15,0,83.03,43,60.56,435,8,9,1,11,0,0,0,4,0,0,0,0,0,7,0,181,0,0,0.0,9,29.03,7,31,2,0,0,0,0,0.0,0,0,,0,0,0,Jan Ziółkowski,Roma,1499991,2702,Italy Serie A
3,4,0,34,40.96,2,66.67,14,46.67,6,0,74.25,36,41.86,688,14,13,17,12,0,0,0,6,0,0,0,0,0,59,2,124,7,2,18.18,4,40.0,3,4,4,0,13,6,2,23.08,0,2,1.54,0,0,0,Jayden Addai,Como,1177723,2704,Italy Serie A
2,3,0,60,55.05,58,53.7,3,60.0,51,0,85.12,118,54.38,2026,6,27,9,24,0,0,0,31,6,0,0,0,0,70,0,784,9,1,33.33,43,47.25,27,143,14,3,18,8,7,11.11,0,2,1.57,0,1,0,Guillermo Maripán,Torino,339909,2696,Italy Serie A
5,0,0,36,43.37,10,45.45,9,47.37,10,3,79.41,46,43.81,687,17,11,25,22,0,0,0,5,1,0,0,0,0,73,4,135,12,0,0.0,5,100.0,1,3,1,2,17,8,4,29.41,0,7,3.15,0,0,0,Ange-Yoan Bonny,Inter,1086223,2697,Italy Serie A
1,2,0,40,42.55,5,27.78,8,30.77,12,2,75.88,45,40.18,608,20,16,15,11,0,0,0,9,0,0,0,0,0,64,0,129,11,3,27.27,2,22.22,4,3,7,0,10,3,3,10.0,0,2,0.77,0,0,0,Antonio Vergara,Napoli,1069560,2714,Italy Serie A
1,7,0,106,51.71,25,64.1,7,38.89,63,0,80.04,131,53.69,2256,39,34,15,26,0,0,0,30,2,0,0,0,0,194,0,846,12,2,18.18,61,37.65,34,43,40,0,23,4,8,4.35,1,0,0.77,0,2,0,Ylber Ramadani,Lecce,841977,2689,Italy Serie A
5,9,0,62,43.66,28,44.44,10,52.63,27,3,82.57,90,43.9,1793,25,31,27,25,0,0,0,24,2,0,0,0,0,224,7,772,26,11,28.95,65,62.5,12,14,16,0,38,12,8,13.16,1,1,3.41,1,2,1,Ruslan Malinovskyi,Genoa,195850,2713,Italy Serie A
0,1,0,7,46.67,5,41.67,0,0.0,5,0,86.78,12,44.44,367,2,5,1,6,0,0,0,3,2,0,0,0,0,14,0,197,1,1,100.0,30,61.22,4,52,2,0,1,0,1,0.0,0,0,0.07,0,0,0,Raúl Albiol,Pisa,3041,2737,Italy Serie A
0,5,0,59,60.82,33,53.23,7,58.33,38,0,77.68,92,57.86,1712,15,18,7,20,0,0,0,18,3,0,0,0,0,76,3,651,11,1,5.26,42,28.0,25,116,10,0,16,4,8,0.0,0,0,0.48,1,1,1,Lautaro Valenti,Parma,958517,2690,Italy Serie A
7,2,0,67,51.94,24,58.54,25,50.0,12,1,69.37,91,53.53,1488,30,14,20,25,0,0,0,19,3,0,0,0,0,117,1,274,18,5,14.29,30,51.72,5,9,7,5,53,22,10,13.21,5,15,6.13,0,0,0,Riccardo Orsolini,Bologna,793645,2685,Italy Serie A
5,3,0,71,53.38,4,26.67,5,26.32,18,1,82.26,75,50.68,1591,48,15,24,24,0,0,0,22,4,0,0,0,0,133,3,422,9,1,14.29,24,66.67,8,7,10,1,47,15,14,10.64,2,4,5.34,0,0,0,Federico Bonazzoli,Cremonese,284363,2761,Italy Serie A
1,1,0,61,53.51,30,68.18,6,26.09,39,3,69.8,91,57.59,1164,17,18,10,24,0,0,0,19,5,0,0,0,0,98,5,245,20,23,32.39,18,38.3,12,28,11,3,20,6,8,5.0,1,4,1.45,0,0,0,Mehdi Léris,Pisa,851222,2737,Italy Serie A
0,7,0,45,58.44,14,50.0,1,50.0,28,0,87.35,59,56.19,1087,16,19,2,19,0,0,0,4,1,0,0,0,0,103,1,504,7,3,15.79,18,40.91,17,36,11,1,6,2,1,0.0,0,0,0.58,0,1,0,Ivan Smolčić,Como,974581,2704,Italy Serie A
3,4,0,87,51.48,27,55.1,9,29.03,28,0,76.0,114,52.29,1231,52,25,19,20,0,0,0,14,1,0,0,0,0,73,2,247,12,3,18.75,6,33.33,16,13,19,4,29,8,5,10.34,1,3,2.69,0,1,0,Matteo Cancellieri,Lazio,1017649,2699,Italy Serie A
0,1,0,10,41.67,4,50.0,0,0.0,8,0,76.44,14,43.75,391,2,4,2,5,0,0,0,0,1,0,0,0,0,54,0,146,3,2,14.29,9,45.0,2,6,5,0,4,2,1,0.0,0,0,0.16,0,0,0,Angeliño,Roma,848355,2702,Italy Serie A
2,1,0,55,48.25,5,38.46,13,56.52,28,4,88.02,60,47.24,1115,16,17,21,22,0,0,0,5,2,0,0,0,0,186,2,617,19,7,25.0,6,33.33,7,3,13,1,13,4,3,15.38,0,1,1.88,1,0,0,Maxence Caqueret,Como,859027,2704,Italy Serie A
4,4,0,49,44.14,28,50.91,12,48.0,27,4,82.54,77,46.39,1945,10,32,11,26,0,0,0,20,5,0,0,0,0,271,4,643,29,3,14.29,21,65.63,17,35,8,9,36,14,5,11.11,1,6,5.42,2,1,0,Weston McKennie,Juventus,881931,2687,Italy Serie A
0,5,0,68,64.15,9,31.03,2,33.33,49,2,86.49,77,57.04,1495,17,16,7,20,0,0,0,16,4,0,0,0,0,190,0,781,14,1,10.0,44,54.32,10,26,13,0,5,0,4,0.0,0,0,0.13,1,0,0,Remo Freuler,Bologna,115516,2685,Italy Serie A
5,5,0,83,38.07,15,35.71,21,32.31,21,3,79.14,98,37.69,1524,41,47,43,23,0,0,0,18,4,0,0,0,0,130,3,296,35,23,27.71,20,64.52,4,0,7,4,52,15,20,9.62,2,4,4.39,0,0,1,Nicolò Zaniolo,Udinese,864898,2695,Italy Serie A
3,6,0,71,58.68,17,34.0,9,39.13,26,2,80.03,88,51.46,1558,36,21,12,22,0,0,0,20,3,0,0,0,0,183,3,505,23,5,45.45,7,26.92,23,30,4,7,30,11,8,10.0,0,1,3.94,0,0,0,Kristian Thorstvedt,Sassuolo,924973,2793,Italy Serie A
1,2,1,82,43.62,11,55.0,33,38.37,23,7,79.19,93,44.71,1498,26,21,26,24,0,0,0,8,3,0,0,0,0,142,8,312,32,10,21.28,7,58.33,5,10,9,3,41,10,9,2.44,0,3,3.72,0,0,0,Jesús Rodriguez,Como,1800245,2704,Italy Serie A
0,3,0,37,59.68,2,18.18,3,50.0,21,0,84.12,39,53.42,1135,14,7,4,15,0,0,0,16,4,0,0,0,0,99,1,519,15,13,25.0,68,54.4,12,10,11,1,20,4,7,0.0,0,0,1.39,1,1,0,Kristjan Asllani,Torino,996820,2696,Italy Serie A
1,6,0,34,47.89,29,64.44,3,37.5,20,0,86.3,63,54.31,1298,13,27,1,17,0,0,0,7,2,0,0,0,0,104,0,743,8,1,14.29,41,43.62,23,47,6,2,8,3,3,12.5,0,0,0.58,0,0,0,Mario Hermoso,Roma,353130,2702,Italy Serie A
0,5,0,27,54.0,32,55.17,0,0.0,21,0,92.52,59,54.63,1401,6,24,0,19,0,0,0,10,3,0,0,0,0,37,0,891,2,0,0.0,43,53.75,13,94,1,1,2,1,0,0.0,0,1,0.31,0,0,0,Diego Carlos,Como,604232,2704,Italy Serie A
1,2,0,39,46.43,7,41.18,18,46.15,15,3,85.4,46,45.54,1792,7,9,9,24,0,0,0,14,3,0,0,0,0,246,2,690,31,17,22.08,19,33.93,17,29,7,2,25,5,11,4.0,2,4,1.32,0,0,0,Davide Zappacosta,Atalanta,132318,2686,Italy Serie A
0,2,0,20,74.07,3,27.27,7,100.0,11,1,80.58,23,60.53,324,3,1,3,8,0,0,0,7,0,0,0,0,0,25,2,83,5,5,33.33,5,41.67,7,14,3,0,3,0,1,0.0,1,0,0.11,0,1,0,Niels Nkounkou,Torino,941179,2696,Italy Serie A
0,0,0,0,0.0,0,0.0,0,0.0,0,0,66.67,0,0.0,180,0,0,0,2,3,2,1,2,0,0,2,0,2,0,0,42,0,0,0.0,7,25.0,0,2,0,0,0,0,0,0.0,0,0,,0,0,0,Daniele Padelli,Udinese,2899,2695,Italy Serie A
0,0,0,2,50.0,3,100.0,0,0.0,0,0,70.63,5,71.43,1800,3,1,0,20,39,21,18,17,1,18,11,5,12,34,1,553,2,0,0.0,108,32.24,0,14,1,0,0,0,0,0.0,0,0,,0,1,0,Vanja Milinković-Savić,Napoli,356160,2714,Italy Serie A
0,1,0,61,50.41,6,33.33,28,52.83,13,4,81.36,67,48.2,1590,21,14,16,25,0,0,0,16,1,0,0,0,0,190,9,515,27,29,22.48,13,33.33,3,11,7,2,36,8,13,0.0,3,0,1.56,0,0,0,Matteo Politano,Napoli,235672,2714,Italy Serie A
2,2,0,30,44.12,5,41.67,15,48.39,6,1,84.89,35,43.75,721,9,11,11,19,0,0,0,4,0,0,0,0,0,116,3,264,22,13,38.24,31,77.5,3,7,3,0,20,8,4,10.0,0,1,1.87,0,1,1,Federico Bernardeschi,Bologna,294597,2685,Italy Serie A
