goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
0.15,0.0,0.0,6.77,62.68,0.38,35.71,2.05,50.94,1.9,0.23,79.52,7.15,60.26,90,2.81,0.46,0.84,1.37,0.0,0.0,0.0,1.22,0.08,0.0,0.0,0.0,0.0,9.97,0.38,22.75,2.05,0.61,25.0,0.38,45.45,0.53,0.68,0.76,0.15,1.9,0.91,0.53,8.0,0.08,0.84,0.17,0.0,0.0,0.08,Takefusa Kubo,Real Sociedad,880218,2824,Spain La Liga
0.09,0.23,0.05,3.38,53.62,1.19,54.17,0.68,48.39,1.55,0.09,90.4,4.57,53.76,90,1.19,0.73,0.73,1.05,0.0,0.0,0.0,0.64,0.18,0.0,0.0,0.0,0.0,21.1,0.05,58.49,1.1,0.14,10.34,1.46,47.76,1.51,2.51,0.73,0.0,0.37,0.09,0.14,25.0,0.0,0.18,0.01,0.0,0.05,0.05,Álvaro Carreras,Real Madrid,1085081,2829,Spain La Liga
0.06,0.06,0.0,2.0,63.27,1.81,53.85,0.06,100.0,1.68,0.0,90.77,3.81,58.42,90,0.26,0.65,0.0,1.03,0.0,0.0,0.0,0.9,0.26,0.0,0.0,0.0,0.0,4.0,0.06,46.97,0.32,0.0,0.0,2.84,55.0,0.97,5.94,0.52,0.0,0.19,0.06,0.0,33.33,0.0,0.19,0.02,0.0,0.13,0.0,Rafa Marín,Villarreal,984623,2819,Spain La Liga
0.04,0.13,0.0,3.15,57.48,1.77,55.41,0.09,33.33,2.37,0.09,91.9,4.92,56.72,90,0.69,1.12,0.43,1.12,0.0,0.0,0.0,0.78,0.09,0.0,0.0,0.0,0.0,16.96,0.09,71.01,1.12,0.04,11.11,2.37,56.12,1.55,2.68,0.73,0.13,0.99,0.26,0.3,4.35,0.0,0.0,0.12,0.0,0.04,0.0,Eric García,Barcelona,876214,2817,Spain La Liga
0.0,0.08,0.0,0.04,100.0,0.08,66.67,0.0,0.0,0.0,0.0,44.76,0.12,75.0,90,0.04,0.0,0.0,1.0,3.15,2.04,1.0,1.0,0.12,0.31,0.77,0.38,0.77,2.27,0.0,13.15,0.04,0.0,0.0,9.77,37.63,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,0.0,0.0,David Soria,Getafe,604258,2859,Spain La Liga
0.09,0.0,0.0,6.84,64.52,0.68,57.14,1.03,70.59,4.02,0.0,91.93,7.53,63.77,90,1.8,2.05,0.51,1.63,0.0,0.0,0.0,0.51,0.26,0.0,0.0,0.0,0.0,17.79,0.09,59.46,0.86,0.0,0.0,3.08,72.0,0.86,1.45,0.77,0.0,0.86,0.17,0.17,10.0,0.09,0.0,0.09,0.0,0.09,0.0,Eduardo Camavinga,Real Madrid,973887,2829,Spain La Liga
0.0,0.0,0.0,0.11,75.0,0.26,100.0,0.04,100.0,0.0,0.0,69.6,0.37,90.91,90,0.22,0.0,0.0,1.0,2.85,1.85,1.0,0.96,0.15,0.52,0.3,0.37,0.3,0.81,0.0,16.11,0.0,0.0,0.0,2.85,29.06,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04,0.0,0.0,Ionuț Radu,Celta Vigo,815202,2821,Spain La Liga
0.05,0.09,0.0,2.33,57.95,1.5,58.93,0.36,72.73,1.32,0.0,90.46,3.83,58.33,90,0.64,0.64,0.5,1.05,0.0,0.0,0.0,0.91,0.18,0.0,0.0,0.0,0.0,12.63,0.05,69.21,0.5,0.23,38.46,4.19,54.76,1.0,5.47,0.5,0.05,0.91,0.14,0.36,5.0,0.0,0.0,0.09,0.0,0.09,0.0,Marcos Alonso,Celta Vigo,69408,2821,Spain La Liga
0.16,0.25,0.0,5.41,57.39,0.74,56.25,1.15,51.85,1.15,0.16,87.94,6.15,57.25,90,3.11,0.57,1.39,1.39,0.0,0.0,0.0,0.82,0.25,0.0,0.0,0.0,0.0,20.16,0.49,49.02,2.05,1.07,26.53,2.46,73.17,0.41,0.33,0.98,0.16,2.21,0.82,0.74,7.41,0.08,0.33,0.2,0.0,0.0,0.0,Giovani Lo Celso,Real Betis,798835,2816,Spain La Liga
0.0,0.2,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,53.79,1.0,83.33,90,0.0,0.0,0.0,1.0,3.0,2.4,0.6,0.8,0.6,0.6,1.0,1.8,1.2,2.6,0.0,15.6,0.0,0.0,0.0,9.4,41.59,0.0,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Lucas Bergström,Mallorca,996903,2826,Spain La Liga
0.0,0.09,0.0,0.0,0.0,0.05,50.0,0.0,0.0,0.0,0.0,66.32,0.05,50.0,90,0.0,0.0,0.0,1.0,3.05,2.41,0.59,1.45,0.09,0.27,0.27,0.64,0.27,0.68,0.0,20.14,0.0,0.0,0.0,5.55,35.57,0.05,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14,0.0,Odysseas Vlachodimos,Sevilla,138149,2833,Spain La Liga
0.45,0.0,0.0,3.56,61.54,0.45,50.0,0.0,0.0,2.23,0.0,85.71,4.01,60.0,90,1.34,0.45,0.45,2.23,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,3.56,0.89,10.69,1.34,0.89,66.67,1.34,100.0,0.45,1.34,0.45,0.0,0.45,0.45,0.0,100.0,0.0,0.0,0.23,0.0,0.0,0.0,Álvaro Odriozola,Real Sociedad,353250,2824,Spain La Liga
0.0,0.0,0.0,4.09,37.5,1.36,50.0,0.0,0.0,2.73,1.36,94.03,5.45,40.0,90,1.36,2.73,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.82,0.0,85.91,4.09,0.0,0.0,4.09,100.0,0.0,1.36,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Pablo Gavi,Barcelona,1103693,2817,Spain La Liga
0.06,0.0,0.0,4.67,55.78,0.91,53.33,1.82,61.54,1.65,0.06,89.0,5.58,55.37,90,1.2,0.68,1.2,1.2,0.0,0.0,0.0,0.68,0.11,0.0,0.0,0.0,0.0,17.26,0.17,50.24,1.14,0.51,32.14,2.45,64.18,1.31,0.68,0.68,0.06,1.2,0.34,0.51,4.76,0.06,0.0,0.1,0.0,0.23,0.0,Pablo Barrios,Atlético Madrid,1142588,2836,Spain La Liga
0.51,0.1,0.0,3.39,44.0,0.67,34.21,0.87,47.22,1.18,0.05,78.52,4.06,42.02,90,1.39,1.28,1.23,1.23,0.0,0.0,0.0,0.87,0.1,0.0,0.0,0.0,0.0,4.47,0.1,10.88,1.13,0.26,19.23,0.21,66.67,0.26,0.51,0.82,0.41,2.05,0.92,0.46,25.0,0.05,0.77,0.4,0.0,0.0,0.0,Jorge de Frutos,Rayo Vallecano,900003,2818,Spain La Liga
0.0,0.08,0.04,3.8,55.69,1.35,55.0,0.69,56.67,1.59,0.33,78.34,5.14,55.51,90,1.51,0.86,0.73,1.02,0.0,0.0,0.0,0.94,0.12,0.0,0.0,0.0,0.0,10.24,0.45,31.59,2.29,1.88,31.08,2.53,50.0,0.98,1.43,0.98,0.0,0.69,0.04,0.33,0.0,0.0,0.0,0.03,0.0,0.08,0.04,Luis Milla,Getafe,811629,2859,Spain La Liga
0.0,0.45,0.0,3.89,59.09,0.6,50.0,0.3,100.0,1.64,0.0,90.78,4.49,57.69,90,1.94,1.5,0.3,1.2,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,11.21,0.0,58.9,0.6,0.0,0.0,3.14,67.74,0.9,0.9,1.2,0.0,0.6,0.15,0.3,0.0,0.0,0.0,0.02,0.0,0.0,0.0,Sofyan Amrabat,Real Betis,359272,2816,Spain La Liga
0.26,0.46,0.0,4.35,56.41,1.25,59.38,0.59,47.37,1.45,0.07,80.57,5.6,57.05,90,2.31,1.78,0.79,1.32,0.0,0.0,0.0,1.12,0.07,0.0,0.0,0.0,0.0,10.29,0.13,35.27,0.99,0.2,30.0,3.63,52.88,1.25,1.98,0.26,0.07,1.85,0.53,0.4,14.29,0.0,0.13,0.16,0.13,0.13,0.0,Pape Gueye,Villarreal,879694,2819,Spain La Liga
0.11,0.16,0.0,3.48,57.89,1.32,62.5,0.37,77.78,2.53,0.0,86.46,4.79,59.09,90,0.58,1.42,0.42,1.16,0.0,0.0,0.0,1.26,0.21,0.0,0.0,0.0,0.0,11.53,0.05,50.77,1.05,0.47,21.43,3.63,50.74,0.9,2.63,0.63,0.11,1.16,0.16,0.42,9.09,0.05,0.05,0.18,0.05,0.0,0.0,Pepelu,Valencia,826948,2828,Spain La Liga
0.15,0.15,0.0,1.82,63.16,3.33,64.71,0.3,100.0,0.61,0.0,86.55,5.15,64.15,90,0.91,1.06,0.15,1.06,0.0,0.0,0.0,1.67,0.15,0.0,0.0,0.0,0.0,1.67,0.0,38.03,0.0,0.0,0.0,2.42,40.0,1.52,5.61,0.0,0.0,0.61,0.15,0.15,25.0,0.0,0.0,0.04,0.0,0.0,0.0,Eric Bailly,Real Oviedo,606346,2851,Spain La Liga
0.0,0.21,0.0,3.26,56.88,0.37,38.89,0.63,63.16,2.16,0.21,89.12,3.63,54.33,90,0.47,1.11,0.26,1.16,0.0,0.0,0.0,0.68,0.11,0.0,0.0,0.0,0.0,14.42,0.42,54.32,0.89,0.42,25.0,2.63,61.73,0.47,2.21,0.74,0.05,0.74,0.26,0.26,0.0,0.0,0.11,0.09,0.0,0.0,0.0,Marcos Llorente,Atlético Madrid,353138,2836,Spain La Liga
0.0,0.2,0.0,3.06,49.21,0.2,50.0,0.0,0.0,2.27,0.1,91.9,3.26,49.25,90,0.89,1.78,0.49,1.38,0.0,0.0,0.0,1.09,0.2,0.0,0.0,0.0,0.0,17.09,0.4,61.65,1.98,1.19,37.5,3.16,64.0,1.19,1.28,0.69,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.0,Hugo Sotelo,Celta Vigo,1120669,2821,Spain La Liga
0.55,0.55,0.0,2.76,35.71,0.55,33.33,0.55,33.33,0.55,0.0,81.33,3.31,35.29,90,1.66,1.66,0.55,2.76,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,6.63,0.0,33.68,1.1,1.66,60.0,2.76,45.45,1.1,2.76,1.66,0.0,1.1,0.55,0.0,50.0,0.0,0.0,0.33,0.0,0.0,0.0,Iker Benito,Osasuna,1086346,2820,Spain La Liga
0.0,0.14,0.0,0.05,50.0,0.09,66.67,0.0,0.0,0.05,0.0,65.71,0.14,60.0,90,0.05,0.05,0.0,1.0,3.55,2.09,1.23,1.55,0.14,0.5,0.45,0.27,0.45,1.5,0.0,20.91,0.0,0.0,0.0,7.09,39.8,0.05,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09,0.05,0.0,Leo Román,Mallorca,1131909,2826,Spain La Liga
0.0,0.0,0.0,0.13,100.0,0.5,100.0,0.0,0.0,0.0,0.0,61.04,0.63,100.0,90,0.25,0.0,0.0,1.0,2.0,1.38,0.63,1.0,0.13,1.38,0.38,0.0,0.38,1.63,0.0,19.0,0.0,0.0,0.0,8.0,40.51,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Stole Dimitrievski,Valencia,97951,2828,Spain La Liga
0.0,0.38,0.0,2.86,66.67,1.58,65.63,0.3,57.14,2.03,0.0,90.12,4.44,66.29,90,0.53,0.6,0.08,1.58,0.0,0.0,0.0,0.53,0.08,0.0,0.0,0.0,0.0,12.58,0.08,68.69,0.83,0.08,10.0,2.26,51.72,1.21,3.84,0.53,0.0,0.15,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,Gerard Martín,Barcelona,1094827,2817,Spain La Liga
0.07,0.27,0.13,3.21,53.93,1.54,56.1,0.27,50.0,2.61,0.0,88.75,4.75,54.62,90,0.33,1.27,0.67,1.27,0.0,0.0,0.0,0.94,0.27,0.0,0.0,0.0,0.0,9.03,0.0,48.58,0.67,0.07,100.0,3.48,61.9,1.41,3.01,0.54,0.2,0.87,0.4,0.13,7.69,0.0,0.13,0.12,0.0,0.0,0.0,Pathé Ismaël Ciss,Rayo Vallecano,913679,2818,Spain La Liga
0.31,0.0,0.0,4.57,46.5,5.13,56.55,1.75,51.85,0.81,0.25,65.75,9.7,51.32,90,2.0,1.38,1.94,1.44,0.0,0.0,0.0,1.31,0.25,0.0,0.0,0.0,0.0,7.01,0.38,14.9,1.63,0.19,37.5,0.63,71.43,0.13,1.13,0.38,0.63,3.13,1.06,0.44,10.0,0.0,0.81,0.37,0.0,0.0,0.0,Álvaro Rodriguez,Elche,1154587,2846,Spain La Liga
1.69,0.0,0.0,2.11,50.0,2.11,45.45,0.42,100.0,1.69,0.0,60.0,4.23,47.62,90,0.0,0.85,0.85,3.8,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,3.8,0.42,10.14,0.85,0.0,0.0,0.0,0.0,0.42,2.11,0.42,1.27,3.38,2.54,0.0,50.0,0.0,0.85,0.94,0.0,0.0,0.0,Orri Steinn Óskarsson,Real Sociedad,1026015,2824,Spain La Liga
0.18,0.27,0.0,3.65,42.55,0.46,23.81,0.91,37.04,1.1,0.18,82.48,4.11,39.13,90,1.64,1.83,1.19,1.64,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,14.15,0.64,35.23,2.74,2.28,29.76,1.55,60.71,0.82,0.55,0.64,0.09,1.73,0.46,0.46,10.53,0.09,0.64,0.15,0.0,0.09,0.0,Alejandro Baena,Atlético Madrid,910031,2836,Spain La Liga
0.06,0.17,0.0,3.05,60.67,1.92,60.71,0.28,71.43,2.32,0.0,85.4,4.97,60.69,90,0.45,0.73,0.17,1.13,0.0,0.0,0.0,1.07,0.23,0.0,0.0,0.0,0.0,4.13,0.0,41.66,0.23,0.06,50.0,3.39,42.55,1.36,7.07,1.07,0.0,0.51,0.23,0.06,11.11,0.0,0.0,0.01,0.0,0.17,0.0,Marc Bartra,Real Betis,99519,2816,Spain La Liga
0.0,0.0,0.0,4.26,39.13,0.0,0.0,1.42,27.27,1.89,0.47,89.92,4.26,37.5,90,0.95,1.42,0.47,1.89,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,18.95,1.42,54.95,1.89,1.42,42.86,0.95,40.0,1.42,2.37,0.95,0.0,0.95,0.0,0.47,0.0,0.47,0.47,0.03,0.0,0.0,0.0,João Cancelo,Barcelona,138892,2817,Spain La Liga
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.15,0.0,0.0,90,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Juan Musso,Atlético Madrid,263651,2836,Spain La Liga
0.0,0.0,0.0,11.25,100.0,0.0,0.0,0.0,0.0,11.25,0.0,100.0,11.25,100.0,90,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Adrià Altimira,Villarreal,980732,2819,Spain La Liga
0.0,0.0,0.0,0.23,85.71,0.15,100.0,0.0,0.0,0.12,0.0,55.11,0.38,90.91,90,0.12,0.0,0.0,1.0,3.15,1.96,1.15,1.27,0.23,1.08,0.54,0.23,0.54,1.88,0.0,14.73,0.04,0.0,0.0,5.73,32.39,0.0,0.73,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Marko Dmitrović,Espanyol,94527,2814,Spain La Liga
0.06,0.51,0.0,5.66,55.0,1.14,57.14,1.43,73.53,2.57,0.06,82.91,6.8,55.35,90,1.66,2.4,0.97,1.37,0.0,0.0,0.0,1.03,0.34,0.0,0.0,0.0,0.0,13.31,0.17,40.74,0.97,0.46,22.86,2.57,47.87,0.69,0.86,0.86,0.0,0.86,0.11,0.29,6.67,0.0,0.0,0.03,0.0,0.06,0.0,Iñigo Ruiz de Galarreta,Athletic Club,96365,2825,Spain La Liga
0.0,0.15,0.0,1.77,68.57,3.1,67.74,0.15,100.0,1.03,0.07,88.55,4.87,68.04,90,0.59,0.37,0.07,1.11,0.0,0.0,0.0,1.25,0.3,0.0,0.0,0.0,0.0,4.94,0.07,46.77,0.3,0.07,100.0,3.17,53.09,1.18,6.42,0.37,0.07,0.59,0.07,0.37,0.0,0.0,0.07,0.05,0.0,0.0,0.0,Aymeric Laporte,Athletic Club,149734,2825,Spain La Liga
0.0,0.4,0.0,2.39,48.0,2.59,45.61,0.2,66.67,1.5,0.0,90.21,4.98,46.73,90,0.7,1.5,0.1,1.1,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,5.98,0.0,56.91,0.0,0.0,0.0,3.39,57.63,1.2,4.29,0.9,0.2,1.1,0.3,0.1,0.0,0.0,0.0,0.15,0.0,0.1,0.0,José María Giménez,Atlético Madrid,325355,2836,Spain La Liga
0.0,0.0,0.0,0.08,100.0,0.35,100.0,0.0,0.0,0.04,0.0,57.41,0.42,100.0,90,0.19,0.0,0.0,1.0,2.85,1.92,0.88,1.04,0.35,0.58,1.69,0.12,1.73,2.31,0.0,17.58,0.04,0.0,0.0,6.38,33.33,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04,0.0,Unai Simón,Athletic Club,797291,2825,Spain La Liga
0.0,0.15,0.0,0.27,70.0,0.23,85.71,0.12,100.0,0.04,0.0,64.92,0.5,76.47,90,0.12,0.0,0.0,1.0,2.69,1.85,0.85,1.08,0.15,0.54,0.58,0.23,0.69,2.08,0.0,23.35,0.08,0.0,0.0,8.88,41.85,0.0,0.73,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12,0.0,Augusto Batalla,Rayo Vallecano,358910,2818,Spain La Liga
0.0,0.14,0.0,2.98,59.81,2.23,65.75,0.28,42.86,1.53,0.14,86.8,5.21,62.22,90,1.26,0.79,0.65,1.07,0.0,0.0,0.0,1.02,0.19,0.0,0.0,0.0,0.0,10.0,0.19,41.3,1.07,0.47,22.73,1.86,53.33,1.35,3.58,0.37,0.0,0.65,0.14,0.14,0.0,0.0,0.05,0.01,0.0,0.05,0.0,Yuri Berchiche,Athletic Club,84531,2825,Spain La Liga
0.0,0.11,0.0,3.0,60.44,0.49,28.13,0.76,63.64,1.31,0.11,91.32,3.49,52.03,90,0.93,0.65,0.33,1.04,0.0,0.0,0.0,0.87,0.22,0.0,0.0,0.0,0.0,13.24,0.33,49.3,1.14,1.14,33.33,2.12,61.9,0.87,1.8,0.6,0.0,0.22,0.0,0.16,0.0,0.0,0.11,0.01,0.0,0.0,0.05,Alvaro Núñez,Celta Vigo,1012410,2821,Spain La Liga
0.0,0.42,0.0,3.33,58.54,2.22,57.14,0.28,50.0,2.08,0.0,87.47,5.55,57.97,90,0.97,0.97,0.28,1.25,0.0,0.0,0.0,0.69,0.55,0.0,0.0,0.0,0.0,5.13,0.0,54.22,0.14,0.0,0.0,3.74,50.0,1.25,6.8,0.83,0.0,0.55,0.14,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,Andres Castrin,Sevilla,1428699,2833,Spain La Liga
0.0,0.04,0.0,0.08,50.0,0.31,100.0,0.0,0.0,0.08,0.0,50.95,0.38,83.33,90,0.0,0.04,0.0,1.0,2.58,1.85,0.69,1.19,0.12,0.65,0.54,0.58,0.54,2.08,0.0,13.35,0.0,0.0,0.0,8.04,38.78,0.0,1.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04,0.08,0.0,Antonio Sivera,Deportivo Alavés,369004,2885,Spain La Liga
0.18,0.09,0.0,5.33,57.71,0.32,35.0,1.06,45.1,1.79,0.14,87.56,5.65,55.66,90,2.48,1.29,0.96,1.15,0.0,0.0,0.0,1.33,0.18,0.0,0.0,0.0,0.0,13.28,0.28,32.99,1.33,0.51,16.92,0.78,48.57,0.55,1.38,0.41,0.05,0.92,0.32,0.32,20.0,0.0,0.14,0.11,0.0,0.05,0.05,Germán Valera,Elche,962710,2846,Spain La Liga
0.17,0.52,0.0,2.79,59.26,2.44,48.28,0.0,0.0,1.74,0.0,89.49,5.23,53.57,90,1.4,1.22,0.35,1.57,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.4,0.0,40.12,0.0,0.0,0.0,1.92,42.31,2.27,6.98,0.35,0.0,0.17,0.17,0.0,100.0,0.0,0.0,0.12,0.0,0.0,0.0,Diego Llorente,Real Betis,305278,2816,Spain La Liga
0.3,0.0,0.0,3.61,52.17,0.3,20.0,0.6,66.67,2.11,0.0,92.09,3.91,46.43,90,0.9,0.6,0.6,1.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,8.43,0.0,38.53,0.6,0.0,0.0,1.51,100.0,0.6,2.71,1.81,0.0,0.6,0.3,0.0,50.0,0.0,0.0,0.14,0.0,0.0,0.0,Álvaro Fidalgo,Real Betis,838629,2816,Spain La Liga
0.0,0.0,0.0,7.89,64.52,2.76,58.33,0.79,66.67,5.53,0.0,87.77,10.66,62.79,90,1.58,2.37,0.79,1.58,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,12.63,0.0,48.16,0.0,0.0,0.0,2.76,63.64,0.39,3.55,1.18,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,Guido Rodríguez,Valencia,609752,2828,Spain La Liga
0.06,0.19,0.0,4.04,54.24,0.76,63.16,0.63,50.0,2.21,0.19,83.72,4.79,55.47,90,1.26,0.5,0.69,1.45,0.0,0.0,0.0,1.01,0.13,0.0,0.0,0.0,0.0,16.9,0.25,48.0,1.39,0.57,18.37,2.4,48.72,0.38,1.58,1.58,0.0,0.88,0.32,0.25,7.14,0.06,0.0,0.04,0.0,0.06,0.13,Óscar Mingueza,Celta Vigo,859773,2821,Spain La Liga
0.13,0.2,0.0,2.14,56.14,1.4,60.0,0.07,50.0,0.94,0.0,94.06,3.54,57.61,90,1.14,1.0,0.2,1.27,0.0,0.0,0.0,0.67,0.13,0.0,0.0,0.0,0.0,6.35,0.0,56.17,0.27,0.0,0.0,1.94,58.0,0.53,3.08,0.47,0.13,0.87,0.27,0.13,15.38,0.0,0.0,0.07,0.0,0.07,0.0,Raúl Asencio,Real Madrid,1156645,2829,Spain La Liga
0.11,0.22,0.0,5.16,62.67,1.21,68.75,0.33,75.0,3.63,0.11,91.28,6.37,63.74,90,1.32,1.1,0.77,1.87,0.0,0.0,0.0,1.65,0.11,0.0,0.0,0.0,0.0,9.78,0.0,51.76,0.88,0.11,50.0,2.97,79.41,1.65,1.54,1.21,0.0,0.33,0.11,0.11,33.33,0.0,0.0,0.02,0.0,0.0,0.0,Sergi Altimira,Real Betis,1137814,2816,Spain La Liga
0.0,0.0,0.0,5.51,71.43,1.76,47.06,1.32,75.0,2.43,0.0,86.53,7.28,63.46,90,1.76,0.88,0.22,1.32,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,4.85,0.0,36.84,0.22,0.0,0.0,1.99,56.25,1.32,2.43,0.66,0.0,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.0,Ugo Raghouber,Levante UD,1170694,2849,Spain La Liga
0.58,0.04,0.0,2.04,40.71,4.03,52.91,0.13,23.08,0.71,0.0,60.14,6.07,48.07,90,1.28,1.68,0.93,1.15,0.0,0.0,0.0,0.89,0.18,0.0,0.0,0.0,0.0,3.01,0.04,7.75,0.44,0.0,0.0,0.13,42.86,0.13,1.46,0.09,0.27,3.1,1.15,0.35,18.57,0.13,0.75,0.48,0.0,0.04,0.0,Ante Budimir,Osasuna,37318,2820,Spain La Liga
0.27,0.07,0.0,5.61,41.41,0.34,33.33,3.21,43.12,0.82,0.14,76.48,5.95,40.85,90,1.57,1.16,1.64,1.3,0.0,0.0,0.0,0.82,0.55,0.0,0.0,0.0,0.0,10.81,0.34,23.8,1.85,1.03,30.0,0.34,33.33,0.41,0.48,1.03,0.27,2.53,0.89,0.68,10.81,0.14,0.34,0.31,0.0,0.0,0.0,Nico Williams,Athletic Club,1085400,2825,Spain La Liga
0.0,0.06,0.0,0.28,55.56,0.28,100.0,0.06,100.0,0.0,0.0,71.0,0.56,71.43,90,0.17,0.0,0.0,1.0,3.06,2.06,1.0,1.11,0.17,0.67,0.72,0.33,0.72,0.67,0.0,22.44,0.0,0.0,0.0,5.11,36.51,0.0,1.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06,0.0,Álvaro Valles,Real Betis,964983,2816,Spain La Liga
0.0,0.18,0.0,2.89,58.02,1.78,70.73,0.18,50.0,1.78,0.12,89.48,4.67,62.3,90,0.98,1.04,0.31,1.17,0.0,0.0,0.0,1.11,0.25,0.0,0.0,0.0,0.0,11.49,0.25,64.81,0.61,0.31,25.0,3.69,46.51,1.41,4.24,0.61,0.06,0.43,0.06,0.12,0.0,0.0,0.0,0.04,0.0,0.12,0.0,Pedro Bigas,Elche,141832,2846,Spain La Liga
0.0,0.12,0.0,2.28,50.0,2.43,69.23,0.19,71.43,1.78,0.0,87.48,4.71,58.37,90,0.31,1.54,0.19,1.0,0.0,0.0,0.0,1.08,0.15,0.0,0.0,0.0,0.0,4.63,0.04,51.81,0.39,0.0,0.0,3.94,42.86,1.27,6.02,0.62,0.04,1.39,0.46,0.19,0.0,0.04,0.04,0.05,0.0,0.08,0.0,Florian Lejeune,Rayo Vallecano,88528,2818,Spain La Liga
0.0,0.04,0.0,2.8,64.71,1.31,50.0,0.42,76.92,1.91,0.0,90.07,4.11,59.15,90,0.47,0.55,0.34,1.06,0.0,0.0,0.0,1.4,0.21,0.0,0.0,0.0,0.0,10.89,0.04,64.56,0.42,0.13,30.0,4.66,52.63,1.31,4.45,0.51,0.0,0.13,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,Daley Blind,Girona FC,44864,24264,Spain La Liga
0.34,0.11,0.0,4.67,55.41,0.34,27.27,1.71,60.0,1.59,0.11,86.85,5.01,51.76,90,1.37,0.46,0.91,2.05,0.0,0.0,0.0,0.8,0.34,0.0,0.0,0.0,0.0,18.0,0.34,45.91,1.94,0.34,13.04,2.16,65.52,0.46,0.46,1.25,0.57,1.94,1.14,0.34,17.65,0.0,0.23,0.4,0.0,0.0,0.0,Thiago Almada,Atlético Madrid,944660,2836,Spain La Liga
