goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
0.0,0.13,0.04,2.76,67.39,2.14,64.0,0.18,80.0,1.74,0.0,90.66,4.89,65.87,90,0.89,0.71,0.27,1.07,0.0,0.0,0.0,0.89,0.09,0.0,0.0,0.0,0.0,5.16,0.0,59.57,0.18,0.04,100.0,4.76,67.72,0.89,3.78,0.4,0.13,0.49,0.13,0.13,0.0,0.09,0.0,0.04,0.0,0.09,0.0,Mario Gila Fuentes,Lazio,965828,2699,Italy Serie A
0.2,0.0,0.0,3.48,57.63,0.72,46.67,0.31,75.0,2.15,0.31,81.32,4.19,55.41,90,1.02,1.13,1.13,1.33,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,9.72,0.51,30.27,2.05,2.05,33.9,2.86,51.85,0.51,0.31,0.2,0.0,2.45,0.51,0.92,8.33,0.0,0.1,0.12,0.0,0.1,0.0,Medon Berisha,Lecce,1142149,2689,Italy Serie A
0.0,0.0,0.0,14.4,80.0,0.0,0.0,3.6,100.0,0.0,0.0,84.62,14.4,80.0,90,10.8,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,39.6,0.0,3.6,33.33,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Samuel Chukwueze,Milan,822470,2692,Italy Serie A
0.0,0.09,0.0,0.18,66.67,0.27,100.0,0.0,0.0,0.0,0.0,61.29,0.45,83.33,90,0.18,0.0,0.0,1.0,3.27,1.82,1.45,0.91,0.36,0.91,0.82,0.27,0.82,4.09,0.0,22.45,0.0,0.0,0.0,10.36,42.38,0.0,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Zion Suzuki,Parma,905351,2690,Italy Serie A
0.05,0.2,0.0,4.03,55.1,0.0,0.0,0.85,65.38,1.59,0.15,89.92,4.03,54.73,90,1.59,0.8,1.1,1.2,0.0,0.0,0.0,1.34,0.4,0.0,0.0,0.0,0.0,13.45,0.5,54.64,2.59,0.9,25.35,3.79,65.52,0.5,0.8,0.95,0.0,1.1,0.25,0.55,4.55,0.0,0.0,0.07,0.05,0.05,0.0,Nicolò Fagioli,Fiorentina,901850,2693,Italy Serie A
0.33,0.07,0.0,2.7,59.42,0.59,50.0,0.99,75.0,1.05,0.07,92.33,3.3,57.47,90,0.73,0.86,0.26,1.58,0.0,0.0,0.0,0.73,0.13,0.0,0.0,0.0,0.0,20.04,0.33,61.12,1.38,0.53,44.44,2.31,67.31,0.13,1.32,0.53,0.07,1.32,0.53,0.53,25.0,0.07,0.0,0.13,0.0,0.07,0.0,Piotr Zieliński,Inter,138605,2697,Italy Serie A
0.0,0.04,0.0,0.07,66.67,0.37,90.91,0.04,100.0,0.0,0.0,75.29,0.44,85.71,90,0.07,0.0,0.0,1.0,3.33,2.04,1.22,0.89,0.11,0.59,0.33,0.41,0.33,0.7,0.04,24.04,0.04,0.0,0.0,6.41,45.29,0.0,0.85,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04,0.0,0.0,Ivan Provedel,Lazio,308182,2699,Italy Serie A
0.95,0.0,0.0,3.32,46.67,2.37,33.33,0.47,50.0,0.0,0.0,78.57,5.68,40.0,90,3.32,1.42,1.42,1.42,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.89,0.0,10.42,0.47,0.0,0.0,0.0,0.0,1.42,0.47,0.47,0.95,2.84,1.89,0.0,33.33,0.0,1.42,0.91,0.0,0.0,0.0,Andrea Belotti,Cagliari,220223,2719,Italy Serie A
0.37,0.0,0.0,6.49,70.0,0.19,100.0,3.34,75.0,1.11,0.0,92.59,6.68,70.59,90,2.04,0.19,0.74,1.67,0.0,0.0,0.0,1.48,0.19,0.0,0.0,0.0,0.0,11.13,0.37,27.84,2.04,1.11,20.0,0.56,100.0,0.19,0.56,0.74,0.0,0.93,0.37,0.37,40.0,0.0,0.19,0.08,0.0,0.0,0.0,Manor Solomon,Fiorentina,862223,2693,Italy Serie A
0.0,0.53,0.0,6.05,63.89,0.79,100.0,1.58,66.67,2.37,0.26,92.12,6.84,66.67,90,2.11,0.79,0.53,2.11,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,16.05,0.53,80.0,3.16,1.05,36.36,2.37,56.25,1.58,1.05,1.32,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.26,0.0,Nicolò Rovella,Lazio,937324,2699,Italy Serie A
